video_id,comment_text,likes,replies,pol
MeGyZJiB-FQ,Today I was so exited.. then I noticed the hoodies were sold out! 😭😭😭,1,0,0.0
3d9i_0Ty7Cg,"Hi jake duos that mean, that the computer could predict how would the humanity and the universe will go on until the end in a matter of time, could that be possidle? (I mean if it can predict whut hapend back in time so in the same way it will predict what happend after thay  turn on the computer in a case of a fast running simulator (that if i onderstand right it won't  de a problem)) (sorry for English)",0,0,-0.07991071428571428
ENskipCo-eQ,"죄송해요 조쉬,여기 김치초콜릿이란 혼종이 있어요....\n\nhttps://www.youtube.com/watch?v=sIE13Nwn-2Q",0,0,0.0
1Yt1O-OhAm4,Thumbnail looks like a bald Ryan Reynolds,0,0,0.0
DkWL232Vzao,Omg I looooooovvvvvveeee these 😍🌈🌈❤️💖,0,0,0.0
TngCi2s5rmk,Itss not impossible. I could eat all of that in 3 hours. Im skinny but i eat everything tbh,0,0,0.3333333333333333
JV-4Ehv1SFI,Matthias did all of these. Sorry Tarus but most of them were in his vid just an FYI,0,0,0.0
FfRGxN2zeWU,Perfect! 😍😍,1,0,1.0
VVYhDFiTvqU,Thank you for this amazing song David. 💜 I inspired,0,0,0.6000000000000001
ZymSrDfLhW8,Still eagles,0,0,0.0
6L-nhETPAfY,It's always so easy to identify a Jeremy written sketch.,0,0,0.43333333333333335
yl86_6Rr-mU,Whats this crap song about,0,0,-0.8
ZymSrDfLhW8,The only reason why I subbed to this channel\nTo watch Jon Bois' Pretty Good series,1,0,0.31666666666666665
nW-aml4r7Gc,Can you all just stop using the same sentence in every single parody of the boys which is I think I'm the Justin Timberlake of the band..they are all successful and talented and the band didn't end so u can call them Justin Timberlake plus that they r still supporting each other and blowing the charts off. And tbh that joke is not funny any more.,0,0,0.23482142857142857
j0AoUB9Nqtw,Dana is the Bass 23:10,0,0,-0.15000000000000002
DOz4H0jlthc,Thank you for all the titties.. Good times~,11,0,0.7
dYstFRuPz8A,I believe the way Rick is has something to do with his wife.,0,0,0.0
DeIaemmxMl4,"Thank you!  This was so great!  I'm leading a bible study for women called Broken, and Im going to share this video as one of the exercises we do during our time together.",0,0,0.3
cWfTBkTJOH8,"Terrapins,are they turtle or tortoise?",0,0,0.0
PUzXPm2CEBU,I love how open her closet is.  Now this is a supermodel. Someone who got to the level she is at now without stylists or social media or famous parents.,0,0,0.2583333333333333
SGuUAtJ8yMM,My new second favorite song first is only in dreams,0,0,0.17727272727272728
LpZqwLZP5Vs,"My dad died on 911 it was on that day he went on that flight. I still remember it. Before boarding on the flight me and my mom said goodbye to him, and then we got food from the concessions. I still remember the last word s to me when he went on the flight.    \n\nAlalakbah",0,0,0.0
-B9z3az6Axc,Finally ASMR video!🙌👍😊 Yeeeaaahhh!🙌🙌🙌,0,0,0.0
j3MvNvV27hw,ily colleen❤️,0,0,0.0
uNseVux0CA4,When you are terrified of clowns and try your best to get thru this video 😣 cause you love mykie,0,0,0.75
zcqZHYo7ONs,gawd did eet,0,0,0.0
RE-far-FvRs,How don’t you know what black pudding is it’s a very famous english breakfast,0,0,0.16111111111111112
XSLc0d5aM04,Poor guy hope he gets the help he needs and can live a happy life.,0,0,0.1787878787878788
eERPlIdPJtI,ʙʀᴏ ᴇᴀᴛ sᴀʟᴀᴅ,0,0,0.0
q3br7KKr67o,Sounds delicious.  I have pumpkin pie torani so I might use it.,0,0,1.0
ZczwzVhai9E,Why Arnold always loosing a finger HAHAHAHAHA!,0,0,0.25
N_zDcuX1Y54,queen of nose highlight,0,0,0.0
bvomHFZO0mk,Book of Life 2.0,0,0,0.0
18HD7Y3tT9o,@mark weins will love and he will eat all the spicy @foodranger,0,0,0.5
F4ELqraXx-U,someone knows what is the music in the 3:00 ? tnksss,0,1,0.0
bCwjBUHEenQ,"I love the random basketball player in the background, tossing the ball over the fence and falling over top of it. 😂",0,0,0.16666666666666666
w-n3qiLeVqg,When are you going to the left wing fascist group known as ANTIFA Samantha? 🤔🤔🤔,2,0,0.0
81OBIsQoQIc,내 최애들이 치킨을 먹는다아아아ㅠㅠㅠㅠ세상에ㅠㅠㅠ 먹는 모습조차 예쁘면 어쩌자는거죠ㅠㅠ,0,0,0.0
vaAzCXxAoQE,j a g o f f s,0,0,0.0
HYWiIWpcCIM,"A proper School of Life video, like back in the day? Wow!",0,0,0.041666666666666664
odhMmAPDc54,"(Jesus, The Great I AM!):\n\nJesus said unto them,\n\nVerily, verily, I say unto you,\nBefore Abraham was, I AM.\n\nThen took they up stones to cast at him:\nbut Jesus hid himself, \nand went out of the temple,\n\ngoing through the midst of them, \nand so passed by.\n\n(John 8:58-59).\n\n***(I AM): Jesus was not just claiming to have lived before Abraham; He was claiming eternal existence. He was claiming to be, God Himself.\n\n***(Exodus 3:14)<---And (God) said unto Moses, I AM THAT I AM: and he said, Thus shalt thou say unto the children of Israel, (I AM) hath sent me unto you.\n\n***This time the Jewish leaders understood that Jesus was claiming to be God, so they took up stones to stone him for blasphemy. \n___________________________________________________________________________________________________________________________\n(I AM):\n\n(Gk. ego emimi);\n\n*(John 6:35)<---And Jesus said unto them, I am the bread of life: he that cometh to me shall never hunger; and he that believeth on me shall never thirst).\n*(John 10:7)<---Then said Jesus unto them again, Verily, verily, I say unto you, I am the door of the sheep).\n*(John 10:14)<---I am the good shepherd, and know my sheep, and am known of mine).\n*(John 15:1)<---I am the true vine, and my Father is the husbandman).\n*(John 18:5)<---They answered him, Jesus of Nazareth. Jesus saith unto them, I am he. And Judas also, which betrayed him, stood with them).\n\n***Strong's #1473; 1510:\nThis expression denotes self-identity in self-sufficiency. In one breath, Jesus asserted His eternal preexistence and His absolute deity. Abraham, as with all mortals, came into existence at one point in time. The Son of God, unlike all mortals, never has a beginning. He is eternal; and He is God.\n\nThis is evident in Jesus use of the words I AM for Himself. This statement recalls the Septuagint (The Greek OT) translation of Exodus 3:6 & 14, in which God unveiled His identity as the I AM WHO I AM. Thus Jesus was claiming to be the ever-existing, self-existent God.\n___________________________________________________________________________________________________________________________\n(Jesus claims equality with God in Power):\n\nThen answered Jesus \nand said unto them,\n\nVerily, verily, I say unto you,\nThe Son can do nothing of himself, \n\nbut what he seeth the Father do:\nfor what things soever he doeth, \n\nthese also doeth the Son likewise.\n\n(The Son can do nothing of himself): Means that action by the Son apart from the Father is impossible because of the unity of the Father and the Son. (Whatever he does, the Son also does): Is a claim of deity and unity with the Father).\n\nFor the Father loveth the Son, \nand sheweth him all things \nthat himself doeth:\n\nand he will shew him \ngreater works than these, \nthat ye may marvel.\n\n(The son does what the Father does because the Father loves the son. Moreover, because the Father loves the Son, he reveals all to him. The Father would show the Son greater works than the healing of the sick man. Jesus would raised the dead and eventually judge humanity).\n\nFor as the Father raiseth up the dead, \nand quickeneth them; \neven so the Son quickeneth \nwhom he will.\n\n(The Son gives life): As God raises people from the dead and gives them life, so Christ gives people spiritual life. Jesus claimed the same power as God, thus claiming that he is equal with God).\n(John 5:19-21).",0,0,0.054061624649859974
G_wmoWfZQAM,What is this channel? 🤷‍♂️,0,0,0.0
APHgDFRpCi0,2:29 AYYYYEEEE RUDY MANCUSO :D,0,1,1.0
TPnuT2TLvLQ,thought it was going to be good but then saw the producer of the walking dead was involved,4,0,0.24999999999999997
0TMHdsFYDOo,"Us men are such bastards eh? So sick of women like her and the 'men are the problem in the world' message. There's not 'some' good men out there, theres alot. First, women raise us so what does that say? Second, I wonder what ghosts she had in her Hollyweird closet? Some people like Weinstein are evil, some women are too. If there's a constant war of the sexes, non of our problems, or faults will ever be rectified.",0,0,-0.10918367346938776
YYwB63YslbA,My local Whole Foods which is 2miles away from my local supermarket carry the same brand! The only difference is the price and location. The whole natural food industry is flawed,1,0,0.0
LBLGo2y_BBU,I am moist from that real ass holo tf,1,0,0.2
CwLGro-dFWg,Charlie me encantas 😍😍😍,0,0,0.0
MuhbA_bB418,I got I got\nI got I got\n\nInternship on internship \nInside my resume\n\nIn that visual\nCommunications\nI got BFA\n\nEvery time I get\nBehind computer \nI make a soufflé\n\nI can fix your\nHomie website\n\nI can even \nIllustrate\n\nWasn't born \nWith this\n\nI've grown \nWith this\n\nThroughout my\nEducation\n\nI perform \nWith this\n\nOn daily basis\nI be detonating\n\nFor my job\nAt casino\n\nGreat bambino\nWith a mouse\n\nStill live at \nMy mama house\n\nBut I'm cool\nWith moving out\n\nTo the big apple \nWorking for you\n\nYea I'm cool \nWith that\n\nI already got\nA mac \n\nMight as well \nBe there on the \nMap\n\nYou should\nHire me not\nSimply because\n\nI emailed \nAn inquiry \n\nBut cause it\nAin't a secret \n\nYou won't find\nThis in a diary \n\nThat I'm a hard\nWorker and you\nCan criticize\n\nAnd I won't \nTake it personal\n\nI know there's\nRoom to rise\n\nI hope this \nEmphasized \n\nThat for the\nJob I'm fit\n\nAnd if you're \nPennywise\n\nThen you'll \nRealize I'm\nReally it\n\nIt's legit\nNever Quit \n\nI'm a different \nApplicant\n\nI'm a real\nCounterpuncher\n\nI'm not a\nCounterfeit\n\nYes I'm cruising \nFor a bruising\n\nI know winning \nComes with\nLosing\n\nBut enough of\nMy lips moving\n\nHire me Let's \nGet to proving\n\n-Gone-,0,0,0.07329545454545454
8ZRCdfaAIy0,That moment when your fighting yourself,0,0,0.0
_5ZrSKpbdSg,R.I.P Cassini. May the future explorers of Saturn know your legacy!,0,0,0.0
iKzRIweSBLA,Be here before 10m ♥,1,0,1.0
a9Zi-RhcOGs,Still can’t take the song seriously when it’s Gareth Walker In the video ahaha,0,0,-0.3333333333333333
8kpD3XCp49o,These tests are fucking moronic... it doesn't prove anything.,0,0,-0.6
xGuGjvIfof8,how about video of your current gundam collection? :D,0,0,0.5
5otKiSs3AeY,For once someone admitted they got their inspiration from Pinterest,1,1,0.0
nZtpLKCoUWg,"Yay, a black man reporting news. Comment before viewing.",0,0,-0.16666666666666666
wHrpTT1-fPg,INLOVE.,0,0,0.0
OWRufUWhSwM,It's not a horror is a mindfuck movie that is oddly good but not perfect,1,0,0.09999999999999998
KUH0KQ1qMiw,"I could care less what this talking head, cross eyed eff thinks of healthcare, politics or any other opinion he may have. If your political opinion sways over what this turd thinks, then you don't think for yourself and should start.",0,0,-0.07291666666666666
YSVlSmZWzm0,6 (times you read this book) is not 600% greater than 0 (times you read the other 8 books)... it is infinitely greater,0,0,0.2916666666666667
9yUZTTLpDtk,epic troll. much respect. very wow,0,0,0.14333333333333334
CsdzflTXBVQ,"Floyd mayweather, the former swimmer",0,0,0.0
G0cDl-vZKkg,💗,0,0,0.0
cmznoInjg1U,Ahhhhwww 😢,0,0,0.0
ciXIdvfejn4,You ur mama bear shirt is too die for 👌🏻🌸🌸 great diaper bag as well ☀️☀️,3,0,0.8
yZMt87ZdUbw,I like how she didn't know what 'Only You' was/watching an underage girl discuss weird erotic fiction isn't a crime right?,0,0,0.12142857142857141
-uYWFqTPHd0,Trending yaaa.,0,0,0.0
H0bVlfJsR4Q,My name is troy to,0,0,0.0
N_zDcuX1Y54,ah damn i watched the video for the lip gloss,0,0,0.0
g4xW9aCg2zY,Man they are making it really hard not to buy a switch,0,0,-0.2916666666666667
J7MYJ8Kxhwc,"I didn't really understand the whole painted joker smile thing but now I get it; people tell him he needs to smile more and be more positive, but to him that feels fake because that's not how life works. He thinks that THEY are the ones with fake smiles. He's trying to reflect what it looks like to him.",0,0,0.13636363636363635
TNhyrPaGFYQ,#yiaybasic I can't even.,1,0,0.0
rBKYvAdXT-k,Só eu que gostei?,0,0,0.0
zrOHeEA14kQ,I Used to like him . Go back to jail ..... Loser!!!!,0,0,-0.1220703125
r8qWc9X4f6k,"Question:  While using this technique  and placing it back in a human , what will the effects be on that human?",0,0,0.0
z5eG8fD-hQw,This dude so ass...what has DL done for the black community....not shit...dude aint even funny,0,0,0.04166666666666667
nW-aml4r7Gc,Wow the vocals and the arrangement are just awesome. You guys did an excellent job !!,1,0,0.7000000000000001
LVPIM06bMJo,A really kind old man,0,0,0.35
7Hf1sDPY85A,Let's see if this punk takes a knee,0,0,0.0
fUffrvUjwCY,I always enjoyed Kesha's voice. 😄,0,0,0.5
VHG7mHKwQqA,"Jim Carrey does come off as a bit of a douche. He should listen, too!",0,0,0.0
vugXtE96XuY,Hello lele pons 😉,0,0,0.0
MiFeES9uOSo,Klasse Video. Wie findet ihr unser neues Video? Grüße von Familie Lucky 👍,0,0,0.3333333333333333
C-V1uXeyGmg,6:25 Rolling shutter. Smartereveryday has a great video on it.,0,0,0.8
oQyKpOJhUKY,Rotten tomatoes is a joke. Movie critics are literally the worst at judging movies. Often times a certified fresh movie is bloody awful.,0,0,-0.625
_38JDGnr0vA,Need to see this!!,0,0,0.0
ioFUoNlWR1o,No Video Feed Pictures?  Perhaps it never happened?  How much did this cost us?,1,1,0.2
Xtqr1C6eDmY,You can make a amazing slowmo video by crushing prince ruberts drop under hydrolic press and watch under slow motion video and I bet that will be amazing | REQUEST,0,0,0.325
J7MYJ8Kxhwc,Next Eminem probably,0,0,0.0
DUMEmGUc7yc,You make me think.,0,0,0.0
h9ga9lHtcXM,*Stephen Colbert is a PEDOPHILE*,1,0,0.0
rGi2b25Bx0I,Serious lack of Ewan McGregor and Fargo,0,0,-0.3333333333333333
vrcG-SckgJk,A 1? U guys are lucky  you weren't in florida last month.,0,0,0.16666666666666666
sjlHnJvXdQs,1:03,0,0,0.0
LBLGo2y_BBU,Who thinks she should try and recreate her nail art that she did blindfolded,0,0,0.0
iTRWe2XGEGA,"That's not a wolf, it's a dog. Sorry.",2,2,-0.5
3X3xtRNb20s,fuk I want to see Justin Bieber!!!!,0,0,0.0
DeIaemmxMl4,The BBQ at the back makes so much more sense! Last video it created a weird person shaped shadow :),1,0,0.125
IUkNNDg18mY,It's the dark souls of awkwardness of the dark souls of the dating sims of the dark souls,0,0,-0.15
pXFIMdJduvY,I'm obsessed with it,0,0,-0.5
a6Zj09zFXbI,Would love to see a tutorial on the look you had on before you took all the makeup off.,0,0,0.5
w-n3qiLeVqg,"Genuinely curious if Samantha has done a show on brown nationalism or Islamic supremacy? If one attack in America killing a white person can spark this kind of content then hundreds of attacks by one group, there has to be at least one video. If there is let me know I'd love to watch it and see if I can donate to ending hate towards whites.",1,2,-0.01666666666666668
LSEoaPGFGHY,"Lovely ladies, enjoyed the interview!",19,3,0.5625
6v3BWoddSgk,3:36\nBwahahahaha,0,0,0.0
tVtsp_mASno,"Geez Louie's, this is exactly why these NBA guys are doing there own media. ESPN is retarded.",0,0,0.016666666666666646
8d2Xw8BaoG8,"ya'll butt hurt privileged kids need to calm tf down. This is not a debate on feminism, or an attack from social justice warriors. This is not a left vs. right debate. It is not centered around religion, lgbt stuff, or even politics. It's about how people are far more happy to claim they're going to do something than actually do it. Jesus, you do know you're proving that YOU'RE the ones getting constantly triggered, right?",0,0,0.19538239538239538
KGQTkWJ5mU4,Catch me sellin grams of anti out of my Toyota Corolla,1,0,0.0
yBt9zuvZxIc,*Unique gifts*\n*New Year gifts*\n*https://www.etsy.com/shop/MagicWorldMira*,0,0,0.375
N0lsMVNXZJY,Everything happens for a reason,0,0,0.0
GmrFu7I-bBE,The penalty call was a bit soft for me (not complaining lol) but I think it was cumulative because the Panama defense were tugging at him and pushing him all night,2,1,0.45
vOkzPTAZ8-E,This man is a fraud. No CIA spy would ever compromise themselves by doing something like this. This man would be putting his life and his families lives in danger.,1,1,0.0
ftrFGwlYO7w,Gorgeous ❤️,0,0,0.7
FfRGxN2zeWU,She took my favorite merrick now I'm trusting Angelica to win you got this don't let merrick down😢😢😢😢😢,1,0,0.65
F66vX1WCRbs,I’ve been waiting for this song to come out ever sense she sang it in Utah!!! I’m sooooo happy!,0,0,1.0
